fid,Named,Longitude,Latitude
1,Yes,-122.077127,37.067065
1,Yes,-122.077374,37.067095
1,Yes,-122.077606,37.067091
1,Yes,-122.078443,37.067128
1,Yes,-122.079128,37.067293
1,Yes,-122.079712,37.067514
1,Yes,-122.080143,37.067614
1,Yes,-122.080143,37.067614
1,Yes,-122.080376,37.067669
1,Yes,-122.080962,37.067940
1,Yes,-122.081434,37.068063
1,Yes,-122.081820,37.068184
1,Yes,-122.082282,37.068295
1,Yes,-122.082681,37.068372
1,Yes,-122.083222,37.068444
1,Yes,-122.083745,37.068479
1,Yes,-122.084313,37.068504
1,Yes,-122.084759,37.068487
1,Yes,-122.085067,37.068519
1,Yes,-122.085273,37.068552
1,Yes,-122.085388,37.068682
1,Yes,-122.085440,37.068839
1,Yes,-122.085420,37.068972
1,Yes,-122.085267,37.069117
1,Yes,-122.085058,37.069312
1,Yes,-122.084910,37.069418
1,Yes,-122.084787,37.069482
1,Yes,-122.084663,37.069526
1,Yes,-122.084571,37.069567
1,Yes,-122.084517,37.069587
1,Yes,-122.084387,37.069639
1,Yes,-122.084271,37.069680
1,Yes,-122.084187,37.069712
1,Yes,-122.084046,37.069755
1,Yes,-122.083958,37.069783
1,Yes,-122.083589,37.069959
1,Yes,-122.083284,37.070106
1,Yes,-122.083018,37.070202
1,Yes,-122.082778,37.070249
1,Yes,-122.082769,37.070250
1,Yes,-122.082769,37.070250
1,Yes,-122.082454,37.070296
1,Yes,-122.082207,37.070271
1,Yes,-122.081804,37.070187
1,Yes,-122.081459,37.070127
1,Yes,-122.081060,37.070036
1,Yes,-122.080687,37.069923
1,Yes,-122.080426,37.069841
1,Yes,-122.080248,37.069821
1,Yes,-122.080074,37.069867
1,Yes,-122.079862,37.069955
1,Yes,-122.079732,37.070147
1,Yes,-122.079742,37.070393
1,Yes,-122.079832,37.070632
1,Yes,-122.080011,37.070865
1,Yes,-122.080270,37.071080
1,Yes,-122.080564,37.071266
1,Yes,-122.080933,37.071447
1,Yes,-122.081287,37.071617
1,Yes,-122.081740,37.071872
1,Yes,-122.082393,37.072137
1,Yes,-122.083011,37.072504
1,Yes,-122.083508,37.072814
1,Yes,-122.083791,37.073143
1,Yes,-122.083792,37.073147
1,Yes,-122.083792,37.073147
1,Yes,-122.083903,37.073512
1,Yes,-122.083980,37.073993
1,Yes,-122.084032,37.074368
1,Yes,-122.084003,37.074732
1,Yes,-122.083941,37.074987
1,Yes,-122.083933,37.075007
1,Yes,-122.083899,37.075089
1,Yes,-122.083891,37.075109
1,Yes,-122.083884,37.075124
1,Yes,-122.083867,37.075160
1,Yes,-122.083863,37.075170
1,Yes,-122.083858,37.075181
1,Yes,-122.083852,37.075190
1,Yes,-122.083847,37.075200
1,Yes,-122.083766,37.075504
1,Yes,-122.083709,37.075970
1,Yes,-122.083767,37.076255
1,Yes,-122.083863,37.076576
1,Yes,-122.083913,37.076814
1,Yes,-122.083879,37.076999
1,Yes,-122.083800,37.077125
1,Yes,-122.083639,37.077253
1,Yes,-122.083390,37.077447
1,Yes,-122.083089,37.077600
1,Yes,-122.083033,37.077631
1,Yes,-122.082787,37.077771
1,Yes,-122.082515,37.077936
1,Yes,-122.082228,37.078059
1,Yes,-122.081609,37.078409
1,Yes,-122.081440,37.078510
1,Yes,-122.081083,37.078733
1,Yes,-122.080987,37.078826
1,Yes,-122.080871,37.078938
1,Yes,-122.080736,37.079069
1,Yes,-122.080698,37.079101
1,Yes,-122.080698,37.079101
1,Yes,-122.080403,37.079350
1,Yes,-122.080298,37.079419
1,Yes,-122.080186,37.079504
1,Yes,-122.080116,37.079586
1,Yes,-122.080067,37.079674
1,Yes,-122.080036,37.079739
1,Yes,-122.080027,37.079760
1,Yes,-122.080025,37.079776
1,Yes,-122.080023,37.079797
1,Yes,-122.080021,37.079903
1,Yes,-122.080020,37.080000
1,Yes,-122.080009,37.080100
1,Yes,-122.080007,37.080259
1,Yes,-122.079989,37.080424
1,Yes,-122.079938,37.080604
1,Yes,-122.079851,37.081022
1,Yes,-122.079859,37.081256
1,Yes,-122.079947,37.081460
1,Yes,-122.080059,37.081601
1,Yes,-122.080192,37.081704
1,Yes,-122.080320,37.081791
1,Yes,-122.080524,37.081914
1,Yes,-122.080673,37.081962
1,Yes,-122.080724,37.081971
1,Yes,-122.081017,37.082022
1,Yes,-122.081392,37.082113
1,Yes,-122.082050,37.082190
1,Yes,-122.082437,37.082263
1,Yes,-122.082875,37.082288
1,Yes,-122.083328,37.082258
1,Yes,-122.083773,37.082175
1,Yes,-122.084119,37.082130
1,Yes,-122.084432,37.082102
1,Yes,-122.084539,37.082095
1,Yes,-122.084689,37.082079
1,Yes,-122.084829,37.082081
1,Yes,-122.085000,37.082125
1,Yes,-122.085064,37.082148
1,Yes,-122.085143,37.082178
1,Yes,-122.085244,37.082219
1,Yes,-122.085398,37.082280
1,Yes,-122.085398,37.082280
1,Yes,-122.085504,37.082322
1,Yes,-122.085726,37.082411
1,Yes,-122.085814,37.082439
1,Yes,-122.085855,37.082466
1,Yes,-122.085920,37.082518
1,Yes,-122.085966,37.082570
1,Yes,-122.085998,37.082611
1,Yes,-122.086036,37.082659
1,Yes,-122.086234,37.082881
1,Yes,-122.086298,37.082955
1,Yes,-122.086391,37.083063
1,Yes,-122.086489,37.083171
1,Yes,-122.086587,37.083229
1,Yes,-122.086701,37.083288
1,Yes,-122.086860,37.083338
1,Yes,-122.087049,37.083430
1,Yes,-122.087146,37.083497
1,Yes,-122.087221,37.083574
1,Yes,-122.087279,37.083659
1,Yes,-122.087311,37.083748
1,Yes,-122.087320,37.083825
1,Yes,-122.087276,37.083921
1,Yes,-122.087228,37.083990
1,Yes,-122.087081,37.084140
1,Yes,-122.086956,37.084217
1,Yes,-122.086922,37.084232
1,Yes,-122.086879,37.084251
1,Yes,-122.086786,37.084291
1,Yes,-122.086482,37.084415
1,Yes,-122.086153,37.084519
1,Yes,-122.085965,37.084562
1,Yes,-122.085756,37.084542
1,Yes,-122.085519,37.084524
1,Yes,-122.085185,37.084576
1,Yes,-122.085034,37.084620
1,Yes,-122.084922,37.084659
1,Yes,-122.084846,37.084701
1,Yes,-122.084778,37.084738
1,Yes,-122.084746,37.084782
1,Yes,-122.084729,37.084810
1,Yes,-122.084724,37.084841
1,Yes,-122.084721,37.084879
1,Yes,-122.084816,37.085338
1,Yes,-122.084874,37.085645
1,Yes,-122.084894,37.085732
1,Yes,-122.084932,37.085846
1,Yes,-122.084962,37.085917
1,Yes,-122.084995,37.085970
1,Yes,-122.085010,37.085995
1,Yes,-122.085055,37.086076
1,Yes,-122.085093,37.086149
1,Yes,-122.085120,37.086210
1,Yes,-122.085128,37.086252
1,Yes,-122.085157,37.086321
1,Yes,-122.085188,37.086399
1,Yes,-122.085200,37.086418
1,Yes,-122.085243,37.086482
1,Yes,-122.085283,37.086530
1,Yes,-122.085324,37.086582
1,Yes,-122.085367,37.086649
1,Yes,-122.085420,37.086746
1,Yes,-122.085489,37.086832
1,Yes,-122.085565,37.086906
1,Yes,-122.085635,37.086975
1,Yes,-122.085679,37.087047
1,Yes,-122.085723,37.087118
1,Yes,-122.085759,37.087160
1,Yes,-122.085759,37.087160
1,Yes,-122.085778,37.087180
1,Yes,-122.085858,37.087271
1,Yes,-122.085954,37.087345
1,Yes,-122.086047,37.087401
1,Yes,-122.086169,37.087474
1,Yes,-122.086284,37.087534
1,Yes,-122.086372,37.087603
1,Yes,-122.086446,37.087648
1,Yes,-122.086562,37.087722
1,Yes,-122.086646,37.087781
1,Yes,-122.086703,37.087819
1,Yes,-122.086774,37.087847
1,Yes,-122.086862,37.087876
1,Yes,-122.087002,37.087910
1,Yes,-122.087068,37.087917
1,Yes,-122.087168,37.087928
1,Yes,-122.087359,37.087941
1,Yes,-122.087532,37.087971
1,Yes,-122.087646,37.087996
1,Yes,-122.087682,37.088004
1,Yes,-122.087775,37.088034
1,Yes,-122.087888,37.088066
1,Yes,-122.088149,37.088104
1,Yes,-122.088321,37.088102
1,Yes,-122.088563,37.088117
1,Yes,-122.088649,37.088129
1,Yes,-122.088687,37.088135
1,Yes,-122.089045,37.088191
1,Yes,-122.089213,37.088207
1,Yes,-122.089377,37.088233
1,Yes,-122.089511,37.088252
1,Yes,-122.089651,37.088274
1,Yes,-122.089845,37.088311
1,Yes,-122.090021,37.088345
1,Yes,-122.090187,37.088373
1,Yes,-122.090324,37.088396
1,Yes,-122.090479,37.088425
1,Yes,-122.090665,37.088446
1,Yes,-122.090685,37.088447
1,Yes,-122.090705,37.088447
1,Yes,-122.090726,37.088448
1,Yes,-122.090949,37.088489
1,Yes,-122.091043,37.088494
1,Yes,-122.091456,37.088533
1,Yes,-122.091699,37.088569
1,Yes,-122.091840,37.088581
1,Yes,-122.091923,37.088596
1,Yes,-122.091989,37.088609
1,Yes,-122.092121,37.088620
1,Yes,-122.092202,37.088638
1,Yes,-122.092265,37.088678
1,Yes,-122.092309,37.088712
1,Yes,-122.092349,37.088742
1,Yes,-122.092398,37.088778
1,Yes,-122.092444,37.088802
1,Yes,-122.092489,37.088828
1,Yes,-122.092589,37.088837
1,Yes,-122.092602,37.088838
1,Yes,-122.092650,37.088839
1,Yes,-122.092822,37.088832
1,Yes,-122.093005,37.088832
1,Yes,-122.093082,37.088844
1,Yes,-122.093163,37.088849
1,Yes,-122.093254,37.088856
1,Yes,-122.093406,37.088874
1,Yes,-122.093517,37.088898
1,Yes,-122.093627,37.088940
1,Yes,-122.093712,37.088996
1,Yes,-122.093813,37.089084
1,Yes,-122.093854,37.089160
1,Yes,-122.093868,37.089217
1,Yes,-122.093884,37.089275
1,Yes,-122.093895,37.089325
1,Yes,-122.093913,37.089372
1,Yes,-122.093917,37.089380
1,Yes,-122.093917,37.089380
1,Yes,-122.093930,37.089407
1,Yes,-122.093942,37.089450
1,Yes,-122.093957,37.089492
1,Yes,-122.093965,37.089531
1,Yes,-122.093964,37.089602
1,Yes,-122.093961,37.089632
1,Yes,-122.093947,37.089671
1,Yes,-122.093920,37.089698
1,Yes,-122.093853,37.089738
1,Yes,-122.093807,37.089777
1,Yes,-122.093750,37.089834
1,Yes,-122.093669,37.089905
1,Yes,-122.093570,37.090009
1,Yes,-122.093544,37.090050
1,Yes,-122.093466,37.090175
1,Yes,-122.093366,37.090368
1,Yes,-122.093328,37.090555
1,Yes,-122.093298,37.090691
1,Yes,-122.093273,37.090781
1,Yes,-122.093225,37.090963
1,Yes,-122.093146,37.091182
1,Yes,-122.093077,37.091427
1,Yes,-122.092973,37.091699
1,Yes,-122.092799,37.092111
1,Yes,-122.092618,37.092587
1,Yes,-122.092534,37.092767
1,Yes,-122.092446,37.092936
1,Yes,-122.092395,37.093057
1,Yes,-122.092340,37.093182
1,Yes,-122.092342,37.093304
1,Yes,-122.092434,37.093460
1,Yes,-122.092498,37.093595
1,Yes,-122.092571,37.093708
1,Yes,-122.092651,37.093786
1,Yes,-122.092733,37.093852
1,Yes,-122.092843,37.093913
1,Yes,-122.092959,37.093961
1,Yes,-122.093095,37.093994
1,Yes,-122.093262,37.094022
1,Yes,-122.093485,37.094013
1,Yes,-122.093675,37.094013
1,Yes,-122.093845,37.094035
1,Yes,-122.093937,37.094072
1,Yes,-122.093993,37.094136
1,Yes,-122.094080,37.094263
1,Yes,-122.094189,37.094457
1,Yes,-122.094239,37.094570
1,Yes,-122.094282,37.094664
1,Yes,-122.094325,37.094772
1,Yes,-122.094343,37.094856
1,Yes,-122.094370,37.095013
1,Yes,-122.094405,37.095208
1,Yes,-122.094439,37.095387
1,Yes,-122.094440,37.095388
1,Yes,-122.094440,37.095388
1,Yes,-122.094504,37.095709
1,Yes,-122.094551,37.095993
1,Yes,-122.094576,37.096250
1,Yes,-122.094560,37.096629
1,Yes,-122.094574,37.096803
1,Yes,-122.094572,37.096925
1,Yes,-122.094579,37.097054
1,Yes,-122.094585,37.097151
1,Yes,-122.094567,37.097273
1,Yes,-122.094563,37.097369
1,Yes,-122.094531,37.097480
1,Yes,-122.094493,37.097568
1,Yes,-122.094441,37.097696
1,Yes,-122.094379,37.097797
1,Yes,-122.094309,37.097909
1,Yes,-122.094265,37.097997
1,Yes,-122.094228,37.098334
1,Yes,-122.094231,37.098968
1,Yes,-122.094218,37.099026
1,Yes,-122.094196,37.099079
1,Yes,-122.094159,37.099187
1,Yes,-122.094148,37.099345
1,Yes,-122.094175,37.099445
1,Yes,-122.094212,37.099512
1,Yes,-122.094240,37.099568
1,Yes,-122.094303,37.099628
1,Yes,-122.094365,37.099667
1,Yes,-122.094448,37.099697
1,Yes,-122.094555,37.099714
1,Yes,-122.094642,37.099714
1,Yes,-122.094713,37.099698
1,Yes,-122.094779,37.099668
1,Yes,-122.094870,37.099624
1,Yes,-122.094958,37.099576
1,Yes,-122.095054,37.099443
1,Yes,-122.095090,37.099418
1,Yes,-122.095206,37.099344
1,Yes,-122.095237,37.099322
1,Yes,-122.095330,37.099265
1,Yes,-122.095472,37.099182
1,Yes,-122.095606,37.099119
1,Yes,-122.095754,37.099104
1,Yes,-122.095892,37.099092
1,Yes,-122.095998,37.099079
1,Yes,-122.096085,37.099103
1,Yes,-122.096189,37.099126
1,Yes,-122.096359,37.099139
1,Yes,-122.096614,37.099140
1,Yes,-122.096641,37.099141
1,Yes,-122.096854,37.099134
1,Yes,-122.097140,37.099140
1,Yes,-122.097337,37.099157
1,Yes,-122.097451,37.099176
1,Yes,-122.097527,37.099206
1,Yes,-122.097602,37.099241
1,Yes,-122.097602,37.099241
1,Yes,-122.097613,37.099247
1,Yes,-122.097724,37.099303
1,Yes,-122.097909,37.099397
1,Yes,-122.098068,37.099491
1,Yes,-122.098241,37.099600
1,Yes,-122.098333,37.099673
1,Yes,-122.098432,37.099739
1,Yes,-122.098598,37.099849
1,Yes,-122.098840,37.099991
1,Yes,-122.099076,37.100147
1,Yes,-122.099102,37.100164
1,Yes,-122.099119,37.100174
1,Yes,-122.099135,37.100184
1,Yes,-122.099273,37.100302
1,Yes,-122.099289,37.100312
1,Yes,-122.099299,37.100319
1,Yes,-122.099315,37.100329
1,Yes,-122.099336,37.100343
1,Yes,-122.099413,37.100397
1,Yes,-122.099439,37.100415
1,Yes,-122.099459,37.100430
1,Yes,-122.099509,37.100468
1,Yes,-122.099894,37.100746
1,Yes,-122.100008,37.100829
1,Yes,-122.100406,37.101112
1,Yes,-122.100437,37.101134
1,Yes,-122.100452,37.101145
1,Yes,-122.100476,37.101163
1,Yes,-122.100540,37.101211
1,Yes,-122.100570,37.101233
1,Yes,-122.100681,37.101299
1,Yes,-122.100748,37.101323
1,Yes,-122.100880,37.101385
1,Yes,-122.100998,37.101424
1,Yes,-122.101090,37.101461
1,Yes,-122.101212,37.101477
1,Yes,-122.101310,37.101473
1,Yes,-122.101537,37.101441
1,Yes,-122.101770,37.101405
1,Yes,-122.102059,37.101395
1,Yes,-122.102283,37.101422
1,Yes,-122.102463,37.101457
1,Yes,-122.102684,37.101513
1,Yes,-122.102835,37.101584
1,Yes,-122.102935,37.101612
1,Yes,-122.103049,37.101654
1,Yes,-122.103135,37.101709
1,Yes,-122.103210,37.101822
1,Yes,-122.103321,37.101956
1,Yes,-122.103394,37.102007
1,Yes,-122.103469,37.102069
1,Yes,-122.103559,37.102152
1,Yes,-122.103661,37.102275
1,Yes,-122.103731,37.102397
1,Yes,-122.103792,37.102493
1,Yes,-122.103843,37.102628
1,Yes,-122.103863,37.102681
1,Yes,-122.103883,37.102741
1,Yes,-122.103904,37.102819
1,Yes,-122.103907,37.102830
1,Yes,-122.103914,37.102868
1,Yes,-122.103922,37.102913
1,Yes,-122.103921,37.102946
1,Yes,-122.103925,37.103005
1,Yes,-122.103924,37.103073
1,Yes,-122.103918,37.103123
1,Yes,-122.103888,37.103187
1,Yes,-122.103888,37.103207
1,Yes,-122.103892,37.103387
1,Yes,-122.103892,37.103404
1,Yes,-122.103892,37.103420
1,Yes,-122.103892,37.103436
1,Yes,-122.103890,37.103458
1,Yes,-122.103889,37.103475
1,Yes,-122.103889,37.103475
1,Yes,-122.103869,37.103794
1,Yes,-122.103867,37.103827
1,Yes,-122.103864,37.103859
1,Yes,-122.103830,37.104212
1,Yes,-122.103827,37.104239
1,Yes,-122.103824,37.104263
1,Yes,-122.103823,37.104273
1,Yes,-122.103821,37.104283
1,Yes,-122.103819,37.104294
1,Yes,-122.103817,37.104305
1,Yes,-122.103780,37.104475
1,Yes,-122.103773,37.104507
1,Yes,-122.103729,37.104709
1,Yes,-122.103695,37.105031
1,Yes,-122.103686,37.105318
1,Yes,-122.103760,37.105596
1,Yes,-122.103860,37.105809
1,Yes,-122.103946,37.106131
1,Yes,-122.103979,37.106358
1,Yes,-122.103981,37.106374
1,Yes,-122.103982,37.106385
1,Yes,-122.103983,37.106391
1,Yes,-122.103984,37.106402
1,Yes,-122.103984,37.106424
1,Yes,-122.103986,37.106523
1,Yes,-122.104021,37.106689
1,Yes,-122.104120,37.106952
1,Yes,-122.104178,37.107124
1,Yes,-122.104269,37.107393
1,Yes,-122.104275,37.107409
1,Yes,-122.104280,37.107425
1,Yes,-122.104285,37.107441
1,Yes,-122.104289,37.107456
1,Yes,-122.104316,37.107546
1,Yes,-122.104487,37.108123
1,Yes,-122.104601,37.108450
1,Yes,-122.104690,37.108707
1,Yes,-122.104834,37.109053
1,Yes,-122.104884,37.109162
1,Yes,-122.105067,37.109359
1,Yes,-122.105277,37.109474
1,Yes,-122.105668,37.109628
1,Yes,-122.106027,37.109744
1,Yes,-122.106339,37.109824
1,Yes,-122.106408,37.109829
1,Yes,-122.106408,37.109829
1,Yes,-122.106673,37.109848
1,Yes,-122.107110,37.109842
1,Yes,-122.107131,37.109841
1,Yes,-122.107144,37.109841
1,Yes,-122.107158,37.109842
1,Yes,-122.107164,37.109842
1,Yes,-122.107177,37.109842
1,Yes,-122.107652,37.109930
1,Yes,-122.107774,37.109958
1,Yes,-122.107797,37.109964
1,Yes,-122.107928,37.109994
1,Yes,-122.107999,37.110011
1,Yes,-122.108544,37.110165
1,Yes,-122.109101,37.110334
1,Yes,-122.109506,37.110534
1,Yes,-122.109706,37.110633
1,Yes,-122.109851,37.110666
1,Yes,-122.110000,37.110694
1,Yes,-122.110184,37.110687
1,Yes,-122.110328,37.110653
1,Yes,-122.110450,37.110610
1,Yes,-122.110476,37.110601
1,Yes,-122.110640,37.110451
1,Yes,-122.110688,37.110372
1,Yes,-122.110749,37.110236
1,Yes,-122.110763,37.110059
1,Yes,-122.110762,37.109875
1,Yes,-122.110740,37.109584
1,Yes,-122.110732,37.109324
1,Yes,-122.110738,37.109010
1,Yes,-122.110796,37.108741
1,Yes,-122.110834,37.108544
1,Yes,-122.110994,37.108405
1,Yes,-122.111236,37.108277
1,Yes,-122.111487,37.108178
1,Yes,-122.111707,37.108116
1,Yes,-122.111861,37.108102
1,Yes,-122.111922,37.108101
1,Yes,-122.111969,37.108101
1,Yes,-122.112276,37.108108
1,Yes,-122.112413,37.108111
1,Yes,-122.112723,37.108163
1,Yes,-122.112747,37.108171
1,Yes,-122.112747,37.108171
1,Yes,-122.113061,37.108276
1,Yes,-122.113277,37.108387
1,Yes,-122.113637,37.108609
1,Yes,-122.113867,37.108785
1,Yes,-122.114114,37.109003
1,Yes,-122.114247,37.109189
1,Yes,-122.114290,37.109343
1,Yes,-122.114272,37.109485
1,Yes,-122.114217,37.109627
1,Yes,-122.114090,37.109863
1,Yes,-122.113868,37.110081
1,Yes,-122.113640,37.110371
1,Yes,-122.113378,37.110675
1,Yes,-122.113049,37.110956
1,Yes,-122.112846,37.111077
1,Yes,-122.112682,37.111142
1,Yes,-122.112508,37.111170
1,Yes,-122.112019,37.111213
1,Yes,-122.111799,37.111298
1,Yes,-122.111689,37.111378
1,Yes,-122.111501,37.111501
1,Yes,-122.111475,37.111535
1,Yes,-122.111452,37.111575
1,Yes,-122.111443,37.111615
1,Yes,-122.111436,37.111700
1,Yes,-122.111424,37.111842
1,Yes,-122.111444,37.112035
1,Yes,-122.111435,37.112141
1,Yes,-122.111441,37.112261
1,Yes,-122.111472,37.112377
1,Yes,-122.111500,37.112452
1,Yes,-122.111501,37.112463
1,Yes,-122.111501,37.112468
1,Yes,-122.111502,37.112473
1,Yes,-122.111503,37.112479
1,Yes,-122.111504,37.112484
1,Yes,-122.111505,37.112489
1,Yes,-122.111507,37.112494
1,Yes,-122.111509,37.112499
1,Yes,-122.111512,37.112504
1,Yes,-122.111514,37.112508
1,Yes,-122.111517,37.112513
1,Yes,-122.111523,37.112522
1,Yes,-122.111532,37.112537
1,Yes,-122.111542,37.112551
1,Yes,-122.111549,37.112561
1,Yes,-122.111552,37.112566
1,Yes,-122.111556,37.112570
1,Yes,-122.111563,37.112579
1,Yes,-122.111575,37.112593
1,Yes,-122.111634,37.112660
1,Yes,-122.111708,37.112744
1,Yes,-122.111716,37.112753
1,Yes,-122.111724,37.112762
1,Yes,-122.111728,37.112766
1,Yes,-122.111737,37.112775
1,Yes,-122.111751,37.112787
1,Yes,-122.111769,37.112803
1,Yes,-122.111784,37.112814
1,Yes,-122.111793,37.112822
1,Yes,-122.111798,37.112825
1,Yes,-122.111804,37.112829
1,Yes,-122.111809,37.112832
1,Yes,-122.111820,37.112839
1,Yes,-122.111842,37.112852
1,Yes,-122.111852,37.112859
1,Yes,-122.111863,37.112866
1,Yes,-122.111873,37.112874
1,Yes,-122.111897,37.112893
1,Yes,-122.112158,37.113095
1,Yes,-122.112173,37.113106
1,Yes,-122.112188,37.113117
1,Yes,-122.112198,37.113124
1,Yes,-122.112213,37.113135
1,Yes,-122.112331,37.113215
1,Yes,-122.112341,37.113222
1,Yes,-122.112352,37.113229
1,Yes,-122.112357,37.113232
1,Yes,-122.112363,37.113235
1,Yes,-122.112368,37.113238
1,Yes,-122.112374,37.113240
1,Yes,-122.112380,37.113243
1,Yes,-122.112392,37.113248
1,Yes,-122.112410,37.113255
1,Yes,-122.112428,37.113262
1,Yes,-122.112441,37.113266
1,Yes,-122.112447,37.113268
1,Yes,-122.112453,37.113270
1,Yes,-122.112459,37.113271
1,Yes,-122.112465,37.113273
1,Yes,-122.112472,37.113274
1,Yes,-122.112478,37.113275
1,Yes,-122.112491,37.113276
1,Yes,-122.112504,37.113278
1,Yes,-122.112516,37.113279
1,Yes,-122.112522,37.113280
1,Yes,-122.112522,37.113280
1,Yes,-122.112529,37.113280
1,Yes,-122.112542,37.113281
1,Yes,-122.112549,37.113282
1,Yes,-122.112555,37.113282
1,Yes,-122.112562,37.113282
1,Yes,-122.112569,37.113282
1,Yes,-122.112582,37.113282
1,Yes,-122.112603,37.113282
1,Yes,-122.113041,37.113269
1,Yes,-122.113691,37.113235
1,Yes,-122.113971,37.113242
1,Yes,-122.114330,37.113283
1,Yes,-122.114792,37.113300
1,Yes,-122.115108,37.113306
1,Yes,-122.115818,37.113322
1,Yes,-122.117202,37.113361
1,Yes,-122.117362,37.113376
1,Yes,-122.117373,37.113377
1,Yes,-122.117528,37.113430
1,Yes,-122.117667,37.113498
1,Yes,-122.117780,37.113567
1,Yes,-122.117900,37.113670
1,Yes,-122.117969,37.113750
1,Yes,-122.117996,37.113818
1,Yes,-122.118005,37.113874
1,Yes,-122.118006,37.113928
1,Yes,-122.118003,37.113994
1,Yes,-122.118004,37.114010
1,Yes,-122.118003,37.114021
1,Yes,-122.118003,37.114026
1,Yes,-122.118003,37.114031
1,Yes,-122.118002,37.114036
1,Yes,-122.118001,37.114041
1,Yes,-122.118001,37.114045
1,Yes,-122.117999,37.114054
1,Yes,-122.117997,37.114064
1,Yes,-122.117994,37.114075
1,Yes,-122.117972,37.114161
1,Yes,-122.117939,37.114289
1,Yes,-122.117928,37.114332
1,Yes,-122.117913,37.114391
1,Yes,-122.117910,37.114402
1,Yes,-122.117908,37.114407
1,Yes,-122.117907,37.114412
1,Yes,-122.117905,37.114417
1,Yes,-122.117903,37.114422
1,Yes,-122.117900,37.114427
1,Yes,-122.117897,37.114432
1,Yes,-122.117894,37.114436
1,Yes,-122.117891,37.114441
1,Yes,-122.117887,37.114445
1,Yes,-122.117883,37.114449
1,Yes,-122.117875,37.114457
1,Yes,-122.117863,37.114469
1,Yes,-122.117855,37.114477
1,Yes,-122.117846,37.114485
1,Yes,-122.117842,37.114489
1,Yes,-122.117833,37.114497
1,Yes,-122.117815,37.114513
1,Yes,-122.117755,37.114562
1,Yes,-122.117716,37.114605
1,Yes,-122.117704,37.114618
1,Yes,-122.117696,37.114626
1,Yes,-122.117687,37.114634
1,Yes,-122.117678,37.114642
1,Yes,-122.117669,37.114650
1,Yes,-122.117655,37.114662
1,Yes,-122.117564,37.114735
1,Yes,-122.117312,37.114941
1,Yes,-122.117298,37.114953
1,Yes,-122.117283,37.114964
1,Yes,-122.117269,37.114976
1,Yes,-122.117254,37.114987
1,Yes,-122.117032,37.115099
1,Yes,-122.116767,37.115242
1,Yes,-122.116697,37.115282
1,Yes,-122.116471,37.115373
1,Yes,-122.116412,37.115409
1,Yes,-122.116380,37.115428
1,Yes,-122.116369,37.115435
1,Yes,-122.116359,37.115441
1,Yes,-122.116343,37.115452
1,Yes,-122.116328,37.115462
1,Yes,-122.116095,37.115600
1,Yes,-122.116080,37.115611
1,Yes,-122.116070,37.115618
1,Yes,-122.116065,37.115622
1,Yes,-122.116055,37.115629
1,Yes,-122.116045,37.115637
1,Yes,-122.116031,37.115648
1,Yes,-122.115935,37.115717
1,Yes,-122.115935,37.115717
1,Yes,-122.115866,37.115766
1,Yes,-122.115847,37.115781
1,Yes,-122.115825,37.115800
1,Yes,-122.115807,37.115815
1,Yes,-122.115793,37.115826
1,Yes,-122.115785,37.115834
1,Yes,-122.115781,37.115837
1,Yes,-122.115776,37.115842
1,Yes,-122.115772,37.115846
1,Yes,-122.115764,37.115855
1,Yes,-122.115753,37.115868
1,Yes,-122.115718,37.115907
1,Yes,-122.115702,37.115925
1,Yes,-122.115673,37.115955
1,Yes,-122.115645,37.115985
1,Yes,-122.115632,37.115998
1,Yes,-122.115619,37.116010
1,Yes,-122.115598,37.116030
1,Yes,-122.115589,37.116038
1,Yes,-122.115580,37.116046
1,Yes,-122.115571,37.116054
1,Yes,-122.115567,37.116057
1,Yes,-122.115557,37.116064
1,Yes,-122.115449,37.116303
1,Yes,-122.115419,37.116419
1,Yes,-122.115419,37.116516
1,Yes,-122.115430,37.116598
1,Yes,-122.115455,37.116659
1,Yes,-122.115463,37.116676
1,Yes,-122.115533,37.116750
1,Yes,-122.115536,37.116755
1,Yes,-122.115540,37.116760
1,Yes,-122.115548,37.116768
